"HITID","index","GithubReposityLink","Worker1","Answer1","Worker2","Answer2","Agreement","Answer","Date"
"3W0KKJIARR9N5JYS60FRW6C4Q518KX","115","https://github.com/ulmangt/climate-change-data","A3QZMGTVA4VO44","data","A16S0KKQ2MIZHT","homework","No","no_agreement","2017-01-04 14:13:50 UTC"
"3WRAAIUSBJZ787QE2HEUIRQ1C2GAXS","99","https://github.com/zer0her0/zer0her0.github.io","A16S0KKQ2MIZHT","web","A3QZMGTVA4VO44","web","Yes","web","2017-01-04 14:14:18 UTC"
"3VO4XFFP15M5G8R4907IESSIERN7Q1","184","https://github.com/google/cxx-std-draft","A16S0KKQ2MIZHT","educational","A3QZMGTVA4VO44","web","No","no_agreement","2017-01-04 14:13:32 UTC"
"3HYV4299H0WKJJ6IAE4OYBZZ6858ED","93","https://github.com/d3designs/mdocs","A3QZMGTVA4VO44","documents","A16S0KKQ2MIZHT","educational","No","no_agreement","2017-01-04 14:13:41 UTC"
"3R5LWXWHR088IY3HOH64ED14AXTGXA","215","https://github.com/Anakeen/dynacase-doc-document-grid-reference","A3QZMGTVA4VO44","documents","A16S0KKQ2MIZHT","homework","No","no_agreement","2017-01-04 14:14:03 UTC"
"3OYHVNTV5TYQQBL8DH4NTS245A5OKG","123","https://github.com/Mendor/sublime-erlyman","A16S0KKQ2MIZHT","educational","A3QZMGTVA4VO44","other","No","no_agreement","2017-01-04 14:13:22 UTC"
"34D9ZRXCYRUZCQ4F8787JJ99XNEASK","50","https://github.com/folsen/folsen.github.io","A16S0KKQ2MIZHT","documents","A3QZMGTVA4VO44","web","No","no_agreement","2017-01-04 14:13:08 UTC"
"3X52SWXE0X5GCMIMCQEZM32I33VCW3","176","https://github.com/willu47/ExpertElicitation","A3QZMGTVA4VO44","development","A16S0KKQ2MIZHT","other","No","no_agreement","2017-01-04 14:14:41 UTC"
"37S0QRNUFBG3AIWRXBIO613DV5788E","152","https://github.com/shedd/shedd.github.io","A16S0KKQ2MIZHT","homework","A3QZMGTVA4VO44","web","No","no_agreement","2017-01-04 14:15:07 UTC"
"3EHVO81VN5LESTDZ1U3F4494KIRH1I","9","https://github.com/btomj80/HW1","A16S0KKQ2MIZHT","homework","A3QZMGTVA4VO44","homework","Yes","homework","2017-01-04 14:14:33 UTC"
"374UMBUHN5POK5ESHL9OZJVJZ9CTCT","71","https://github.com/fonnesbeck/scipy2014_tutorial","A1NJ1IJLKAS0Y4","educational","A16S0KKQ2MIZHT","web","No","no_agreement","2017-01-04 14:14:45 UTC"
"3WRBLBQ2GR80L8X6L5HX5ZET0Q8G0F","36","https://github.com/toniomg/TutorialParseBaaS","A16S0KKQ2MIZHT","educational","A1NJ1IJLKAS0Y4","other","No","no_agreement","2017-01-04 14:14:35 UTC"
"3P888QFVX3UC1EJ3QMOKPEED4GXOQ8","173","https://github.com/docsxx/docs.github.com","A16S0KKQ2MIZHT","data","A1NJ1IJLKAS0Y4","documents","No","no_agreement","2017-01-04 14:13:37 UTC"
"34F34TZU7WZH8KQL8Y6EL0ZOPG92JP","55","https://github.com/clarissalittler/backbone-tutorials","A3QZMGTVA4VO44","educational","A16S0KKQ2MIZHT","web","No","no_agreement","2017-01-04 14:15:14 UTC"
"3ACRLU860NE3LH4PDQOYPDP0EEQBEF","224","https://github.com/kaliningrad/kaliningrad.github.io","A16S0KKQ2MIZHT","homework","A1NJ1IJLKAS0Y4","other","No","no_agreement","2017-01-04 14:14:11 UTC"
"3OID399FXG7O6S25MXZA2LY0T0HDF6","100","https://github.com/groupme/bot-tutorial-nodejs","A16S0KKQ2MIZHT","development","A3QZMGTVA4VO44","web","No","no_agreement","2017-01-04 14:14:59 UTC"
"30OITAWPBQ3WHYGU57I8JARNIUFH9R","97","https://github.com/valik-plunk/SaaS-course","A16S0KKQ2MIZHT","educational","A1NJ1IJLKAS0Y4","educational","Yes","educational","2017-01-04 14:13:46 UTC"
"3N7PQ0KLI5PYIM0CYX9S7UROQMDE3R","138","https://github.com/iaperez/DataMiningProject-WhoMadeThatMovie","A1NJ1IJLKAS0Y4","data","A16S0KKQ2MIZHT","homework","No","no_agreement","2017-01-04 14:13:26 UTC"
"3I4E7AFQ2KZBSJKYRDQAMN8EPTMJTY","84","https://github.com/apache/couchdb","A1NJ1IJLKAS0Y4","development","A16S0KKQ2MIZHT","educational","No","no_agreement","2017-01-04 14:14:03 UTC"
"3LB1BGHFL2W1N8FXDDRDWAN22XUYT6","227","https://github.com/apache/httpd","A16S0KKQ2MIZHT","documents","A1NJ1IJLKAS0Y4","web","No","no_agreement","2017-01-04 14:14:53 UTC"
"33NKDW9FFXIV1MNCMVALOMGPC51CXW","188","https://github.com/gionn/freenas-zfs-backup","A16S0KKQ2MIZHT","other","A1NJ1IJLKAS0Y4","other","Yes","other","2017-01-04 14:14:20 UTC"
"3UEBBGULPFOANUDR8SPZCL2OF0CFUI","210","https://github.com/facebook/hhvm","A1NJ1IJLKAS0Y4","development","A16S0KKQ2MIZHT","homework","No","no_agreement","2017-01-04 14:14:27 UTC"
"3QE4DGPGBRBHKWF7464ZH246H2OG4V","75","https://github.com/commonsguy/cw-lunchlist","A16S0KKQ2MIZHT","data","A3QZMGTVA4VO44","development","No","no_agreement","2017-01-04 14:14:50 UTC"
"3GL25Y6843U8A8Z3ZK4ZRIL16J5MXO","123","https://github.com/apache/maven-doxia-tools","A1NJ1IJLKAS0Y4","development","A16S0KKQ2MIZHT","web","No","no_agreement","2017-01-04 14:15:02 UTC"
"3D4BBDG7ZHWJLOGY263XH6RL5A0C3W","19","https://github.com/vcelloho/500400.homeworkset.1","A3QZMGTVA4VO44","homework","A16S0KKQ2MIZHT","web","No","no_agreement","2017-01-04 14:16:04 UTC"
"3PUV2Q8SV44YTBQPHVDEJV7FE2PBDM","164","https://github.com/HandasaimSoftwareProject/GitHubTutorial","A16S0KKQ2MIZHT","educational","A3QZMGTVA4VO44","educational","Yes","educational","2017-01-04 14:15:49 UTC"
"33NOQL7T9OZIUEXE61I1JL0HUEE8ZJ","133","https://github.com/jasnow/rotten_potatoes","A3QZMGTVA4VO44","other","A16S0KKQ2MIZHT","web","No","no_agreement","2017-01-04 14:15:22 UTC"
"3EKZL9T8Y8MYFWNXHRSZL0SVOFIHC8","160","https://github.com/george8880/homework1","A16S0KKQ2MIZHT","development","A1NJ1IJLKAS0Y4","homework","No","no_agreement","2017-01-04 14:15:11 UTC"
"3MYASTQBG7BLXHSE0DA4EK2E02QDQ0","229","https://github.com/hortonworks/hadoop-tutorials","A16S0KKQ2MIZHT","educational","A1NJ1IJLKAS0Y4","educational","Yes","educational","2017-01-04 14:15:43 UTC"
"386T3MLZLNVLSTRO2759DMXVC7V80R","44","https://github.com/parrt/msan501","A3QZMGTVA4VO44","development","A16S0KKQ2MIZHT","other","No","no_agreement","2017-01-04 14:16:12 UTC"
"3CIS7GGG65JIHGDVDH5TU3HO3ZXEUZ","153","https://github.com/apache/maven-site","A16S0KKQ2MIZHT","educational","A3QZMGTVA4VO44","other","No","no_agreement","2017-01-04 14:15:30 UTC"
"3C8QQOM6JP1REVSN0M3JOVJXI1BLIL","156","https://github.com/ccoenraets/ionic-tutorial","A3QZMGTVA4VO44","educational","A16S0KKQ2MIZHT","homework","No","no_agreement","2017-01-04 14:15:56 UTC"
"3PMR2DOWOO1J4ZQNNAL8D5DHRTA542","69","https://github.com/maxsz/maxsz.github.io","A16S0KKQ2MIZHT","data","A1NJ1IJLKAS0Y4","other","No","no_agreement","2017-01-04 14:15:35 UTC"
"3G57RS03HH591LB0JW2KKQGJ7FE526","16","https://github.com/DreamingInBinary/GettingStartedWithSafariViewController","A3QZMGTVA4VO44","development","A16S0KKQ2MIZHT","documents","No","no_agreement","2017-01-04 14:15:43 UTC"
"3OKP4QVBP2XWMLVOD7EQU5Q69CKGA6","138","https://github.com/Pakillo/R-GIS-tutorial","A16S0KKQ2MIZHT","development","A1NJ1IJLKAS0Y4","development","Yes","development","2017-01-04 14:15:19 UTC"
"3IV1AEQ4DRDSUZSAOFFFVRCRBG1J89","80","https://github.com/dalloliogm/bio-test-datasets-repository","A1NJ1IJLKAS0Y4","data","A16S0KKQ2MIZHT","documents","No","no_agreement","2017-01-04 14:15:51 UTC"
"39I4RL8QGJHVKSAIOCMH22G7W21H4V","60","https://github.com/brianduncan/CMPE297HW1","A16S0KKQ2MIZHT","documents","A1NJ1IJLKAS0Y4","homework","No","no_agreement","2017-01-04 14:15:27 UTC"
"3DGDV62G7O9DUVTJ3BBYIWL0YFF2PP","195","https://github.com/xiaoleiy/idealab.github.io","A16S0KKQ2MIZHT","documents","A3QZMGTVA4VO44","web","No","no_agreement","2017-01-04 14:16:19 UTC"
"3MXX6RQ9EV5NX9867PUMBBIYITBP48","27","https://github.com/apache/tika","AJ74BNWTCX0MJ","data","A16S0KKQ2MIZHT","educational","No","no_agreement","2017-01-04 14:17:15 UTC"
"33K3E8REWWVTPJXZ5JUGM0K6MEG8XM","119","https://github.com/ElectronBoy/hw2_rottenpotatoes","A16S0KKQ2MIZHT","homework","A3QZMGTVA4VO44","homework","Yes","homework","2017-01-04 14:16:27 UTC"
"35F6NGNVM8JI8OJWQ41DJX35YYM7TF","214","https://github.com/google/ansicolor-dart","A16S0KKQ2MIZHT","data","A3QZMGTVA4VO44","web","No","no_agreement","2017-01-04 14:16:34 UTC"
"3FBEFUUYRK5UPS6I1U54IEDHFYH6AU","148","https://github.com/poppornpeetapa/Homework2_1","A3QZMGTVA4VO44","homework","A16S0KKQ2MIZHT","other","No","no_agreement","2017-01-04 14:16:41 UTC"
"3S8APUMBJXJVRV4L81847VA0QF5BFX","177","https://github.com/jocicmarko/kaggle-dsb2-keras","A16S0KKQ2MIZHT","other","A3QZMGTVA4VO44","other","Yes","other","2017-01-04 14:16:48 UTC"
"3TD33TP5DL20V4NDXLMCTUZ9TZSBAK","53","https://github.com/mcconkiee/EMHint","AJ74BNWTCX0MJ","development","A16S0KKQ2MIZHT","documents","No","no_agreement","2017-01-04 14:17:00 UTC"
"389A2A304OIN4WH1JJLEF8TE2YGC01","176","https://github.com/jackweinbender/sblhs-latex","A16S0KKQ2MIZHT","educational","A3QZMGTVA4VO44","other","No","no_agreement","2017-01-04 14:16:58 UTC"
"3BS6ERDL937SNZ9UL4W68FLN01E6DW","23","https://github.com/google/html-quiz","AZD9Z5B2U40G2","other","A16S0KKQ2MIZHT","web","No","no_agreement","2017-01-04 14:17:48 UTC"
"3G9UA71JVVUOULNREAN9HRGW0WVJ7M","124","https://github.com/sumanvyj/yelp-review-classifier","A16S0KKQ2MIZHT","educational","A1GKEEI844CEKI","homework","No","no_agreement","2017-01-04 14:17:02 UTC"
"3J5XXLQDHMBFKXMYTNY27YFAQHG3VM","157","https://github.com/google/pinject","A16S0KKQ2MIZHT","documents","A1GKEEI844CEKI","documents","Yes","documents","2017-01-04 14:17:08 UTC"
"3CZH926SICEJ0IJGYBEBHZJU4M9E4C","157","https://github.com/freddix/help2man","A16S0KKQ2MIZHT","educational","AJ74BNWTCX0MJ","other","No","no_agreement","2017-01-04 14:17:27 UTC"
"338GLSUI43BU8HLNJNUZXKK0U3RFS2","37","https://github.com/yegrb/yegrb.github.io","A16S0KKQ2MIZHT","web","A3QZMGTVA4VO44","web","Yes","web","2017-01-04 14:17:46 UTC"
"3L1EFR8WWT5C32POAHU8GPFA2F29FL","151","https://github.com/apache/maven","A16S0KKQ2MIZHT","documents","A3QZMGTVA4VO44","other","No","no_agreement","2017-01-04 14:18:07 UTC"
"31JUPBOORN4YPPGAR0RSB6PJF56L8D","57","https://github.com/carpedm20/awesome-hacking","AJ74BNWTCX0MJ","development","A16S0KKQ2MIZHT","educational","No","no_agreement","2017-01-04 14:17:42 UTC"
"3Q7TKIAPOTAA6KC18828XY3KQW3DLB","213","https://github.com/dinomite/dinomite.github.io","A16S0KKQ2MIZHT","homework","A3QZMGTVA4VO44","web","No","no_agreement","2017-01-04 14:17:28 UTC"
"38VTL6WC4ADZ2647CH9FTUHOMU95YN","134","https://github.com/zhangzr1026/manual56","A16S0KKQ2MIZHT","data","A3QZMGTVA4VO44","documents","No","no_agreement","2017-01-04 14:17:21 UTC"
"301KG0KX9CLLHEVVKY3T9NJ9CO5H2Z","28","https://github.com/shubhra16/DM-HW2","A16S0KKQ2MIZHT","educational","A3QZMGTVA4VO44","homework","No","no_agreement","2017-01-04 14:17:13 UTC"
"39WSF6KUV2LN4BTYHVTKVXPZLD9OEW","78","https://github.com/cdzombak/man-asardone","A16S0KKQ2MIZHT","development","AZD9Z5B2U40G2","web","No","no_agreement","2017-01-04 14:18:05 UTC"
"329E6HTMSW214MSMUJKV5P4TAJ93K0","42","https://github.com/azat-archive/homework-ta","A16S0KKQ2MIZHT","documents","A3QZMGTVA4VO44","homework","No","no_agreement","2017-01-04 14:17:06 UTC"
"3OLZC0DJ8JFUA04HEQ5PB4HZ9ZDIV1","28","https://github.com/wolfeidau/opensolaris-documentation","A3QZMGTVA4VO44","documents","A16S0KKQ2MIZHT","educational","No","no_agreement","2017-01-04 14:17:39 UTC"
"3TLFH2L6Y9OBMNMQKSKIN6MXNIZT2K","21","https://github.com/paulosman/paulosman.github.io","A16S0KKQ2MIZHT","web","A3QZMGTVA4VO44","web","Yes","web","2017-01-04 14:19:47 UTC"
"3THR0FZ95PT1AH3QYHGO8SFJUAAOLJ","131","https://github.com/mboos/future-gtfs","A16S0KKQ2MIZHT","data","A3QZMGTVA4VO44","other","No","no_agreement","2017-01-04 14:19:37 UTC"
"3M47JKRKCX1G64D34WLQMN7MPAH86S","201","https://github.com/rubyftw/rubyftw.org","A16S0KKQ2MIZHT","educational","A3QZMGTVA4VO44","web","No","no_agreement","2017-01-04 14:20:18 UTC"
"3RDTX9JRTY1ZO9AISYWWSX2T4RJ97H","213","https://github.com/aidashadifar/my-homework","A16S0KKQ2MIZHT","educational","AZD9Z5B2U40G2","homework","No","no_agreement","2017-01-04 14:19:56 UTC"
"363A7XIFV4MF4ILJ22DCU6TGWR8AVP","28","https://github.com/kogakure/gulp-tutorial","A16S0KKQ2MIZHT","documents","A3QZMGTVA4VO44","educational","No","no_agreement","2017-01-04 14:20:11 UTC"
"3OWZNK3RYLPQM01FKXASS28Z6W72UL","216","https://github.com/cocoahero/gitio","A16S0KKQ2MIZHT","educational","A1NJ1IJLKAS0Y4","other","No","no_agreement","2017-01-04 14:19:54 UTC"
"3MNJFORX8B4T2FNC7RHR49A8GJJ5FQ","222","https://github.com/free1002/Lockets-py","A16S0KKQ2MIZHT","development","AZD9Z5B2U40G2","other","No","no_agreement","2017-01-04 14:18:21 UTC"
"31YWE12TE0CPP5SGVE2A80OBBUA7XY","38","https://github.com/TheErk/CMake-tutorial","A16S0KKQ2MIZHT","documents","AZD9Z5B2U40G2","educational","No","no_agreement","2017-01-04 14:18:44 UTC"
"3I6NF2WGIGWZGFJ7IBN9MUAKHYJ5GP","2","https://github.com/otzoran/openstack-grizzly-installer","A3QZMGTVA4VO44","development","A16S0KKQ2MIZHT","educational","No","no_agreement","2017-01-04 14:18:40 UTC"
"3YOAVL4CA0HHBDACUYSO29KCSSI4Z8","190","https://github.com/accord-net/framework","A16S0KKQ2MIZHT","educational","AZD9Z5B2U40G2","web","No","no_agreement","2017-01-04 14:19:43 UTC"
"3HKIF5DF6YXIH2LJL10QYAFM3U2G9R","126","https://github.com/ashteya/ionic2-tutorial-pouchdb","A1NJ1IJLKAS0Y4","educational","A16S0KKQ2MIZHT","homework","No","no_agreement","2017-01-04 14:19:36 UTC"
"3XDJY5RK5SL0PEG2OBTGLH5XQA34UJ","181","https://github.com/obsoleter/datatables","A3QZMGTVA4VO44","data","A16S0KKQ2MIZHT","educational","No","no_agreement","2017-01-04 14:20:24 UTC"
"371QPA24C2O4X24U1OK4INCSVCLT13","158","https://github.com/facebook/open-graph-protocol","A16S0KKQ2MIZHT","educational","A3QZMGTVA4VO44","other","No","no_agreement","2017-01-04 14:19:56 UTC"
"3ZUE82NE0A1CPX6E5POUGTKZI9K8FV","50","https://github.com/awatson1978/dataset-customers","AZD9Z5B2U40G2","data","A16S0KKQ2MIZHT","educational","No","no_agreement","2017-01-04 14:20:17 UTC"
"3GS542CVJVNK15WZ45HZUDOXDLO59Y","123","https://github.com/egaga/openvim","A16S0KKQ2MIZHT","educational","A1NJ1IJLKAS0Y4","educational","Yes","educational","2017-01-04 14:19:45 UTC"
"3P4C70TRMRHDI4MSAY3G3J6H3OJLGT","118","https://github.com/mateuszmalinowski/visual_turing_test-tutorial","AJ74BNWTCX0MJ","development","A16S0KKQ2MIZHT","documents","No","no_agreement","2017-01-04 14:18:22 UTC"
"3URJ6VVYUPN5C9W5SPH7MBD88OFO4Q","152","https://github.com/BioinformaticsSpring2015/BioinformaticsMaterials","A16S0KKQ2MIZHT","educational","AZD9Z5B2U40G2","educational","Yes","educational","2017-01-04 14:19:00 UTC"
"307L9TDWJYS2CSDPRWCBXHLX4EE3N5","82","https://github.com/zwy1135/Homework","A16S0KKQ2MIZHT","educational","A3QZMGTVA4VO44","homework","No","no_agreement","2017-01-04 14:20:03 UTC"
"37OPIVELUU3AMHQZXDW8F527OCXHA6","103","https://github.com/naamsupicha/homework.2","A16S0KKQ2MIZHT","homework","A3QZMGTVA4VO44","homework","Yes","homework","2017-01-04 14:18:54 UTC"
"371Q3BEXDH90DYCNKZO60C0I68KSZ2","180","https://github.com/bendaizer/movielens-neo4j","A1NJ1IJLKAS0Y4","data","A16S0KKQ2MIZHT","web","No","no_agreement","2017-01-04 14:20:01 UTC"
"3EKZL9T8Y8MYFWNXHRSZL0SVOFICH3","21","https://github.com/apache/maven-doxia","A3QZMGTVA4VO44","other","A16S0KKQ2MIZHT","web","No","no_agreement","2017-01-04 14:20:50 UTC"
"3LAZVA75NIRV9VHIOBYJTWGAOAJ2O8","147","https://github.com/tnm/redis-site","A16S0KKQ2MIZHT","educational","A1NJ1IJLKAS0Y4","other","No","no_agreement","2017-01-04 14:21:11 UTC"
"3ATYLI1PRT2VFRFQVW4BSD2RQL5JOC","211","https://github.com/gryerson/homework","A16S0KKQ2MIZHT","educational","A1NJ1IJLKAS0Y4","homework","No","no_agreement","2017-01-04 14:20:16 UTC"
"3MZ3TAMYTLN2HTN0560FA7SWOT0IR8","208","https://github.com/mwunsch/mwunsch.github.io","A16S0KKQ2MIZHT","educational","A1NJ1IJLKAS0Y4","web","No","no_agreement","2017-01-04 14:20:43 UTC"
"3IJ95K7NDXC364PDMBJVGBA68JJGNQ","77","https://github.com/sgauria/mnist","A16S0KKQ2MIZHT","data","A1NJ1IJLKAS0Y4","other","No","no_agreement","2017-01-04 14:20:25 UTC"
"3N2YPY1GI6YIUV2VI7FYQPJ7H66EVO","154","https://github.com/google/libcxx","A3QZMGTVA4VO44","development","A16S0KKQ2MIZHT","educational","No","no_agreement","2017-01-04 14:20:30 UTC"
"3XABXM4AJ159GMWNJ5ZOSSODPBT8QP","170","https://github.com/srse/impress-js-article-extensions","A1NJ1IJLKAS0Y4","development","A16S0KKQ2MIZHT","homework","No","no_agreement","2017-01-04 14:20:52 UTC"
"3T2HW4QDUV750Q5EJF478JU752A9CA","48","https://github.com/apache/harmony-drlvm","A1NJ1IJLKAS0Y4","development","A16S0KKQ2MIZHT","homework","No","no_agreement","2017-01-04 14:20:34 UTC"
"3H781YYV6TI3H3Y6DCFJP7VMKLQET8","130","https://github.com/google/patchfield","A16S0KKQ2MIZHT","development","AZD9Z5B2U40G2","development","Yes","development","2017-01-04 14:20:39 UTC"
"3N3WJQXELSQN3AELBJIR1FCGT5E2LR","118","https://github.com/northofthree/northofthree.github.io","A16S0KKQ2MIZHT","documents","A3QZMGTVA4VO44","web","No","no_agreement","2017-01-04 14:20:42 UTC"
"3VI0PC2ZAYKWABKFC0JCJMA61JKOX5","130","https://github.com/falafelsizing/homework4","A16S0KKQ2MIZHT","documents","A3QZMGTVA4VO44","homework","No","no_agreement","2017-01-04 14:21:38 UTC"
"34R0BODSP1Z1W1NGCGXLMRP84I45E8","226","https://github.com/egeloen/egeloen.github.io","A16S0KKQ2MIZHT","homework","A3QZMGTVA4VO44","web","No","no_agreement","2017-01-04 14:21:25 UTC"
"3O71U79SRBP0ERD45AYCSA49R43MSG","69","https://github.com/google/build-debian-cloud","A16S0KKQ2MIZHT","web","A3QZMGTVA4VO44","web","Yes","web","2017-01-04 14:21:47 UTC"
"36818Z1KV3DVS9J0IS76BB1X57F3AL","126","https://github.com/letitia/song-lyric-analysis","AZD9Z5B2U40G2","other","A16S0KKQ2MIZHT","web","No","no_agreement","2017-01-04 14:21:38 UTC"
"3VIVIU06FKCBKDA80Y4YO8YMI61MIO","176","https://github.com/deckerbd/Homework1","A16S0KKQ2MIZHT","documents","A3QZMGTVA4VO44","homework","No","no_agreement","2017-01-04 14:21:14 UTC"
"3DGDV62G7O9DUVTJ3BBYIWL0YFFP2C","217","https://github.com/CinderellaLee/test","A16S0KKQ2MIZHT","development","A3QZMGTVA4VO44","educational","No","no_agreement","2017-01-04 14:21:03 UTC"
"3QREJ3J433XIKQIB0POV1BYAA50LKW","9","https://github.com/jmcdermott/chronicle","A16S0KKQ2MIZHT","documents","AZD9Z5B2U40G2","documents","Yes","documents","2017-01-04 14:21:53 UTC"
"341YLJU21IZLD96FQGLE9ZKOC1K2ID","101","https://github.com/usmanity/git-shortener","A3QZMGTVA4VO44","development","A16S0KKQ2MIZHT","web","No","no_agreement","2017-01-04 14:21:55 UTC"
"3VP28W7DUNKR9T71EFO7TDH3HIRFZ7","35","https://github.com/paulrobertlloyd/roadtrip","A16S0KKQ2MIZHT","documents","AZD9Z5B2U40G2","educational","No","no_agreement","2017-01-04 14:21:01 UTC"
"3Q9SPIIRWJMSJ7LOSCI8G8CU30AAWZ","30","https://github.com/Flynsarmy/laravel-5-todo-tutorial","A16S0KKQ2MIZHT","documents","A3QZMGTVA4VO44","educational","No","no_agreement","2017-01-04 14:22:05 UTC"
"30U1YOGZGAWXAX7RSHZ99KHFIQBDSP","18","https://github.com/hromi/SMILEsmileD","A3QZMGTVA4VO44","development","A16S0KKQ2MIZHT","educational","No","no_agreement","2017-01-04 14:22:21 UTC"
"3ABAOCJ4R84O1BYRD697XAP89GIMQR","65","https://github.com/google/auto","A16S0KKQ2MIZHT","web","A1NJ1IJLKAS0Y4","web","Yes","web","2017-01-04 14:22:02 UTC"
"335VBRURDJ0KXOPSF6A2Y7UAQENE98","225","https://github.com/benjaminlong/ARInteractiveManual","A16S0KKQ2MIZHT","documents","A3QZMGTVA4VO44","documents","Yes","documents","2017-01-04 14:22:12 UTC"
"3SD15I2WD2UU577XSFQUV6ZB9OP36V","93","https://github.com/Hydriz/Balchivist","A16S0KKQ2MIZHT","educational","A3QZMGTVA4VO44","other","No","no_agreement","2017-01-04 14:22:50 UTC"
"3OEWW2KGQJBIC5FYL0I0PF7EL18OD3","16","https://github.com/andreirusu/netlogo-cluster-viewer","AZD9Z5B2U40G2","data","A16S0KKQ2MIZHT","documents","No","no_agreement","2017-01-04 14:23:10 UTC"
"3PCPFX4U40QIV16ARJ5U2K5ZCF6FQD","191","https://github.com/google/gwtmockito","A16S0KKQ2MIZHT","documents","A1NJ1IJLKAS0Y4","educational","No","no_agreement","2017-01-04 14:21:35 UTC"
"32K26U12DNOD2POVMC4EK71MHU5DVU","89","https://github.com/dprevost/errorparser","A1NJ1IJLKAS0Y4","development","A16S0KKQ2MIZHT","documents","No","no_agreement","2017-01-04 14:21:27 UTC"
"3D1UCPY6GG9H9LQLLUNSFKV2FJF38H","121","https://github.com/kwstat/agridat","A1NJ1IJLKAS0Y4","data","A16S0KKQ2MIZHT","educational","No","no_agreement","2017-01-04 14:21:44 UTC"
"3D4BBDG7ZHWJLOGY263XH6RL5A03CN","154","https://github.com/benoitc/couchdocs","A16S0KKQ2MIZHT","documents","A3QZMGTVA4VO44","documents","Yes","documents","2017-01-04 14:22:42 UTC"
"3WYZV0QBFJDCRHV68VEQD2A7UK1BXO","154","https://github.com/amcclosky/mysql-export","A16S0KKQ2MIZHT","documents","A1NJ1IJLKAS0Y4","other","No","no_agreement","2017-01-04 14:22:10 UTC"
"3S1WOPCJFGT930211I1FN18DMJZJE8","175","https://github.com/aaronstanton/sumatch","A16S0KKQ2MIZHT","development","A3QZMGTVA4VO44","other","No","no_agreement","2017-01-04 14:22:35 UTC"
"3DWNFENNE3VRBY58CCP2EFWM9U5J42","120","https://github.com/pdurusau/manual","A16S0KKQ2MIZHT","data","A1NJ1IJLKAS0Y4","data","Yes","data","2017-01-04 14:22:40 UTC"
"3MD8CKRQZZNYC476NOLFM87W18PJRL","44","https://github.com/apache/apr","A1NJ1IJLKAS0Y4","development","A16S0KKQ2MIZHT","web","No","no_agreement","2017-01-04 14:21:19 UTC"
"3B9XR6P1WEVBWXQHRRZPMT2SJMMJB8","174","https://github.com/bmad/appmap","AZD9Z5B2U40G2","development","A16S0KKQ2MIZHT","homework","No","no_agreement","2017-01-04 14:22:54 UTC"
"335HHSX8CD58KOTBHNNA56AD9FUHD8","204","https://github.com/dingym/Homework","A3QZMGTVA4VO44","homework","A16S0KKQ2MIZHT","web","No","no_agreement","2017-01-04 14:23:04 UTC"
"32PT7WK7DMFTQGMC22Y81C93QACD3X","206","https://github.com/apache/cayenne","A16S0KKQ2MIZHT","educational","AZD9Z5B2U40G2","web","No","no_agreement","2017-01-04 14:22:37 UTC"
"306W7JMRYYYMCGUY0N2YX3TE3BSB8G","124","https://github.com/ros-visualization/visualization_tutorials","A16S0KKQ2MIZHT","documents","A3QZMGTVA4VO44","educational","No","no_agreement","2017-01-04 14:22:28 UTC"
"3I7SHAD35MWEVTTCH701XJ8D4QQM7T","202","https://github.com/choan/jsdoctoolkit-tmbundle","A1NJ1IJLKAS0Y4","documents","A16S0KKQ2MIZHT","web","No","no_agreement","2017-01-04 14:22:20 UTC"
"3XU9MCX6VOCY689YG3FNNRLFZX32RH","150","https://github.com/prigazzi/slider-jquery","A16S0KKQ2MIZHT","data","A3QZMGTVA4VO44","development","No","no_agreement","2017-01-04 14:22:58 UTC"
"3JUDR1D0D6RYU7UY3OQNI1BA3B12QG","193","https://github.com/sophsec/sophsec.github.io","A16S0KKQ2MIZHT","educational","A1NJ1IJLKAS0Y4","other","No","no_agreement","2017-01-04 14:22:59 UTC"
"37J05LC5AXJ4BUO15NQVHJQSM7YDJ9","147","https://github.com/allenwong/MakeIconsWithSketch","A1NJ1IJLKAS0Y4","educational","A16S0KKQ2MIZHT","homework","No","no_agreement","2017-01-04 14:21:53 UTC"
"3R868ACW4SCXNT3WPZUPBYHFIXRGZ7","229","https://github.com/snufkin/allegf1","A16S0KKQ2MIZHT","homework","A1NJ1IJLKAS0Y4","other","No","no_agreement","2017-01-04 14:22:51 UTC"
"3FI30CQHVKJZ82BA7850DPXNXG26BP","191","https://github.com/vcha/hw0-vchahune","A1NJ1IJLKAS0Y4","development","A16S0KKQ2MIZHT","educational","No","no_agreement","2017-01-04 14:22:29 UTC"
"3QXFBUZ4ZKGG1U9MJCVHU620GFCGUI","133","https://github.com/ILDAR9/Android-lessons","A16S0KKQ2MIZHT","homework","A1ELYVM5GQIBM0","other","No","no_agreement","2017-01-04 15:04:43 UTC"
"338431Z1FLFCDFY331DKU4OI02ZOR9","1","https://github.com/CinderellaLee/Proj-200905070330","A16S0KKQ2MIZHT","data","A3862RIFFUV141","documents","No","no_agreement","2017-01-04 15:20:10 UTC"
"30F94FBDNRK5A0MM3LDTOZP1HODBT5","119","https://github.com/amergin/neo4j-import","A3862RIFFUV141","development","A16S0KKQ2MIZHT","educational","No","no_agreement","2017-01-04 15:18:56 UTC"
